Time in simulation	Time/Label
25.52953	127125.52953
30.21357	127230.21357
31.6885	127331.6885
31.75822	127431.75822
29.97675	127529.97675
37.54485	127637.54485
37.39733	127737.39733
27.19294	127827.19294
34.33812	127934.33812
36.49025	128036.49025
28.79061	128128.79061
30.31184	128230.31184
28.32191	128328.32191
30.69098	128430.69098
43.89875	128543.89875
43.61539	128643.61539
29.8078	128729.8078
32.20619	128832.20619
27.7632	128927.7632
29.19184	129029.19184
36.11967	129136.11967
30.49165	129230.49165
32.44731	129332.44731
35.77784	129435.77784
31.12084	129531.12084
24.60161	129624.60161
31.3423	129731.3423
29.38077	129829.38077
29.98917	129929.98917
30.44215	130030.44215
31.20265	130131.20265
34.76234	130234.76234
26.02668	130326.02668
24.80578	130424.80578
25.45436	130525.45436
37.28593	130637.28593
27.90173	130727.90173
33.31596	130833.31596
23.91283	130923.91283
30.86288	131030.86288
32.1136	131132.1136
35.53462	131235.53462
31.50224	131331.50224
35.29871	131435.29871
43.24836	131543.24836
28.77529	131628.77529
36.3228	131736.3228
39.50184	131839.50184
37.53776	131937.53776
38.50976	132038.50976
31.55187	132131.55187
30.66913	132230.66913
53.21285	132353.21285
33.9089	132433.9089
37.94599	132537.94599
25.59036	132625.59036
31.98096	132731.98096
34.57324	132834.57324
38.99377	132938.99377
31.24585	133031.24585
35.33961	133135.33961
27.63107	133227.63107
34.34362	133334.34362
23.71605	133423.71605
31.36776	133531.36776
17.63556	133617.63556
37.57182	133737.57182
28.51717	133828.51717
35.03601	133935.03601
29.53064	134029.53064
33.61737	134133.61737
35.70954	134235.70954
38.68993	134338.68993
36.48271	134436.48271
40.76054	134540.76054
29.32401	134629.32401
38.8437	134738.8437
36.52459	134836.52459
27.39962	134927.39962
32.05245	135032.05245
29.42631	135129.42631
27.53313	135227.53313
28.11262	135328.11262
43.72031	135443.72031
33.49005	135533.49005
25.76479	135625.76479
35.18961	135735.18961
35.02223	135835.02223
33.55716	135933.55716
26.9442	136026.9442
35.39861	136135.39861
34.26104	136234.26104
28.32426	136328.32426
33.58638	136433.58638
23.63403	136523.63403
45.7315	136645.7315
32.73363	136732.73363
27.30761	136827.30761
27.62437	136927.62437
27.12936	137027.12936
25.31818	137125.31818
39.41514	137239.41514
31.99582	137331.99582
30.81733	137430.81733
31.74609	137531.74609
43.87482	137643.87482
29.75995	137729.75995
39.16099	137839.16099
27.83764	137927.83764
29.06335	138029.06335
25.83298	138125.83298
34.02523	138234.02523
28.98488	138328.98488
29.48919	138429.48919
26.28488	138526.28488
32.78344	138632.78344
25.7822	138725.7822
33.62976	138833.62976
26.74028	138926.74028
36.1133	139036.1133
30.01192	139130.01192
28.70883	139228.70883
25.84873	139325.84873
29.93667	139429.93667
32.496	139532.496
34.63463	139634.63463
25.27919	139725.27919
32.72694	139832.72694
35.09408	139935.09408
33.10841	140033.10841
36.74869	140136.74869
30.60206	140230.60206
31.74673	140331.74673
26.50188	140426.50188
36.70604	140536.70604
27.1418	140627.1418
30.83764	140730.83764
26.41601	140826.41601
27.22035	140927.22035
41.91388	141041.91388
29.69309	141129.69309
37.50488	141237.50488
33.3026	141333.3026
32.49862	141432.49862
38.5246	141538.5246
35.27159	141635.27159
38.69653	141738.69653
34.88173	141834.88173
26.99211	141926.99211
33.14678	142033.14678
30.5785	142130.5785
37.13927	142237.13927
31.97578	142331.97578
37.04863	142437.04863
33.32327	142533.32327
39.98709	142639.98709
35.47393	142735.47393
27.69453	142827.69453
29.86322	142929.86322
38.52983	143038.52983
35.41993	143135.41993
34.45573	143234.45573
35.47567	143335.47567
45.42459	143445.42459
35.61844	143535.61844
44.75764	143644.75764
37.26023	143737.26023
35.29655	143835.29655
34.90183	143934.90183
30.69955	144030.69955
27.07749	144127.07749
28.2148	144228.2148
31.53341	144331.53341
32.38101	144432.38101
35.2162	144535.2162
28.46113	144628.46113
34.50916	144734.50916
29.16609	144829.16609
35.8153	144935.8153
29.48901	145029.48901
28.28014	145128.28014
37.03875	145237.03875
29.20944	145329.20944
36.28771	145436.28771
30.68743	145530.68743
32.4569	145632.4569
34.02435	145734.02435
33.13905	145833.13905
31.50348	145931.50348
22.87154	146022.87154
33.56788	146133.56788
44.03246	146244.03246
23.77989	146323.77989
32.09991	146432.09991
28.98332	146528.98332
33.99107	146633.99107
33.89546	146733.89546
27.46271	146827.46271
35.00402	146935.00402
35.05251	147035.05251
27.53014	147127.53014
33.73044	147233.73044
28.86665	147328.86665
25.68046	147425.68046
27.61204	147527.61204
33.7424	147633.7424
25.69271	147725.69271
25.34173	147825.34173
25.29605	147925.29605
27.28999	148027.28999
28.86727	148128.86727
31.81863	148231.81863
27.48286	148327.48286
33.87096	148433.87096
24.99177	148524.99177
23.36873	148623.36873
31.37035	148731.37035
25.39367	148825.39367
22.63892	148922.63892
28.90428	149028.90428
29.28016	149129.28016
40.50511	149240.50511
29.17917	149329.17917
31.26077	149431.26077
28.76751	149528.76751
26.53008	149626.53008
38.60582	149738.60582
32.85299	149832.85299
37.24509	149937.24509
25.84553	150025.84553
30.70414	150130.70414
33.7176	150233.7176
28.57529	150328.57529
41.13423	150441.13423
28.22511	150528.22511
36.10077	150636.10077
34.86807	150734.86807
34.34731	150834.34731
26.53128	150926.53128
38.92035	151038.92035
41.34458	151141.34458
26.1221	151226.1221
42.57709	151342.57709
37.16196	151437.16196
37.43919	151537.43919
32.45851	151632.45851
29.42327	151729.42327
28.03957	151828.03957
32.13295	151932.13295
28.18351	152028.18351
32.30135	152132.30135
28.60899	152228.60899
36.18469	152336.18469
24.61982	152424.61982
34.62679	152534.62679
28.71977	152628.71977
32.90369	152732.90369
44.29836	152844.29836
40.75631	152940.75631
32.91837	153032.91837
25.90658	153125.90658
36.82712	153236.82712
32.25761	153332.25761
38.77638	153438.77638
37.24135	153537.24135
30.4717	153630.4717
30.29711	153730.29711
35.94519	153835.94519
36.94247	153936.94247
37.24671	154037.24671
30.09883	154130.09883
33.53487	154233.53487
26.83963	154326.83963
30.35964	154430.35964
32.77415	154532.77415
30.25412	154630.25412
36.17164	154736.17164
38.16945	154838.16945
27.15424	154927.15424
32.77626	155032.77626
22.94886	155122.94886
30.58136	155230.58136
29.14766	155329.14766
31.49734	155431.49734
30.0793	155530.0793
30.50083	155630.50083
28.22271	155728.22271
31.76482	155831.76482
37.48676	155937.48676
29.11119	156029.11119
35.37966	156135.37966
35.22806	156235.22806
30.19084	156330.19084
33.45245	156433.45245
35.02639	156535.02639
34.67771	156634.67771
32.08777	156732.08777
31.597	156831.597
41.39999	156941.39999
29.31282	157029.31282
27.48658	157127.48658
39.3296	157239.3296
33.34808	157333.34808
26.67994	157426.67994
32.60237	157532.60237
31.08054	157631.08054
26.97135	157726.97135
31.97025	157831.97025
39.41515	157939.41515
33.39137	158033.39137
35.77437	158135.77437
34.09347	158234.09347
36.97789	158336.97789
40.64248	158440.64248
26.89064	158526.89064
33.16169	158633.16169
32.12022	158732.12022
26.52344	158826.52344
28.688	158928.688
33.00379	159033.00379
32.87043	159132.87043
26.89436	159226.89436
26.6025	159326.6025
24.52006	159424.52006
23.98374	159523.98374
39.8072	159639.8072
29.16636	159729.16636
36.80535	159836.80535
28.41248	159928.41248
39.3158	160039.3158
35.40539	160135.40539
29.67617	160229.67617
38.11783	160338.11783
39.95121	160439.95121
33.108	160533.108
31.25815	160631.25815
33.26668	160733.26668
41.21734	160841.21734
38.04887	160938.04887
32.94155	161032.94155
35.83244	161135.83244
25.99336	161225.99336
35.19148	161335.19148
26.84536	161426.84536
40.18075	161540.18075
37.24476	161637.24476
28.15512	161728.15512
23.93739	161823.93739
35.58946	161935.58946
28.74039	162028.74039
29.55874	162129.55874
33.25541	162233.25541
31.46687	162331.46687
30.46133	162430.46133
29.64169	162529.64169
29.8728	162629.8728
30.79039	162730.79039
30.25682	162830.25682
30.57843	162930.57843
37.95099	163037.95099
34.15327	163134.15327
29.75063	163229.75063
29.8068	163329.8068
32.3082	163432.3082
25.74556	163525.74556
35.11642	163635.11642
28.50567	163728.50567
37.21569	163837.21569
27.24373	163927.24373
32.34425	164032.34425
26.84808	164126.84808
35.98187	164235.98187
34.4716	164334.4716
32.00313	164432.00313
34.11404	164534.11404
41.23844	164641.23844
32.97579	164732.97579
34.71381	164834.71381
30.02101	164930.02101
35.00389	165035.00389
33.72817	165133.72817
32.83781	165232.83781
37.70453	165337.70453
34.0829	165434.0829
39.85164	165539.85164
39.17442	165639.17442
33.33998	165733.33998
38.0938	165838.0938
27.21852	165927.21852
31.51187	166031.51187
37.22976	166137.22976
40.79224	166240.79224
29.02364	166329.02364
27.60943	166427.60943
27.48651	166527.48651
31.81468	166631.81468
28.0614	166728.0614
39.57717	166839.57717
36.36989	166936.36989
21.93292	167021.93292
39.14162	167139.14162
28.61412	167228.61412
38.45527	167338.45527
32.05986	167432.05986
37.00238	167537.00238
40.37449	167640.37449
29.43705	167729.43705
40.21023	167840.21023
37.36321	167937.36321
36.98209	168036.98209
39.43017	168139.43017
29.4132	168229.4132
29.32918	168329.32918
33.91326	168433.91326
36.30771	168536.30771
32.47245	168632.47245
29.02062	168729.02062
26.63419	168826.63419
31.69786	168931.69786
42.28441	169042.28441
35.1318	169135.1318
34.09091	169234.09091
31.30652	169331.30652
32.72609	169432.72609
33.25991	169533.25991
25.31405	169625.31405
33.98028	169733.98028
23.29755	169823.29755
26.42135	169926.42135
35.45182	170035.45182
33.03395	170133.03395
37.33804	170237.33804
35.3334	170335.3334
34.81455	170434.81455
25.83674	170525.83674
25.20678	170625.20678
33.18587	170733.18587
46.71259	170846.71259
32.96536	170932.96536
34.94469	171034.94469
29.28083	171129.28083
35.44683	171235.44683
28.43744	171328.43744
33.5162	171433.5162
26.68215	171526.68215
38.35826	171638.35826
30.83336	171730.83336
32.33122	171832.33122
35.44286	171935.44286
30.75414	172030.75414
37.10301	172137.10301
29.72524	172229.72524
45.74049	172345.74049
35.57538	172435.57538
26.87386	172526.87386
38.58868	172638.58868
36.09756	172736.09756
27.36523	172827.36523
32.09161	172932.09161
37.87161	173037.87161
32.28627	173132.28627
44.91669	173244.91669
35.18292	173335.18292
36.42736	173436.42736
25.44535	173525.44535
29.55984	173629.55984
25.07866	173725.07866
27.69789	173827.69789
31.14881	173931.14881
31.34901	174031.34901
35.569	174135.569
35.03616	174235.03616
42.27963	174342.27963
36.28569	174436.28569
32.04172	174532.04172
35.37956	174635.37956
33.29685	174733.29685
25.63993	174825.63993
28.30578	174928.30578
41.94042	175041.94042
36.91358	175136.91358
25.79215	175225.79215
25.69738	175325.69738
32.90733	175432.90733
29.76505	175529.76505
26.49298	175626.49298
33.62313	175733.62313
30.19334	175830.19334
25.49631	175925.49631
31.88263	176031.88263
30.93137	176130.93137
41.49371	176241.49371
32.28703	176332.28703
29.96253	176429.96253
25.11957	176525.11957
23.87059	176623.87059
38.01267	176738.01267
47.46247	176847.46247
37.42849	176937.42849
37.05884	177037.05884
21.93449	177121.93449
30.05124	177230.05124
33.10076	177333.10076
26.38736	177426.38736
35.24129	177535.24129
24.91533	177624.91533
37.17842	177737.17842
29.75578	177829.75578
27.3681	177927.3681
32.87008	178032.87008
33.17795	178133.17795
33.49765	178233.49765
35.4942	178335.4942
30.72744	178430.72744
42.45003	178542.45003
26.89419	178626.89419
29.19301	178729.19301
43.25676	178843.25676
34.79222	178934.79222
38.09736	179038.09736
37.49842	179137.49842
32.61468	179232.61468
28.95458	179328.95458
36.07297	179436.07297
22.58194	179522.58194
25.38687	179625.38687
22.9583	179722.9583
28.97756	179828.97756
22.05714	179922.05714
30.50104	180030.50104
35.71016	180135.71016
21.54142	180221.54142
25.91503	180325.91503
30.42001	180430.42001
30.6429	180530.6429
33.97809	180633.97809
31.50214	180731.50214
31.1115	180831.1115
33.67602	180933.67602
27.96075	181027.96075
31.86263	181131.86263
24.61649	181224.61649
35.49753	181335.49753
24.98349	181424.98349
41.20596	181541.20596
37.07019	181637.07019
34.4072	181734.4072
46.16276	181846.16276
38.22276	181938.22276
40.73764	182040.73764
34.37149	182134.37149
26.09664	182226.09664
26.5857	182326.5857
22.38427	182422.38427
28.44028	182528.44028
37.85181	182637.85181
36.80775	182736.80775
36.41582	182836.41582
32.8057	182932.8057
37.46203	183037.46203
33.38794	183133.38794
29.95262	183229.95262
21.93981	183321.93981
30.39454	183430.39454
35.85422	183535.85422
28.29866	183628.29866
29.15837	183729.15837
21.58147	183821.58147
30.77984	183930.77984
27.57666	184027.57666
29.00698	184129.00698
26.30417	184226.30417
25.05785	184325.05785
34.3702	184434.3702
49.39095	184549.39095
37.12787	184637.12787
29.35336	184729.35336
28.44356	184828.44356
31.31919	184931.31919
35.04171	185035.04171
27.73625	185127.73625
33.39325	185233.39325
29.33406	185329.33406
35.54289	185435.54289
38.71158	185538.71158
23.47538	185623.47538
26.12585	185726.12585
21.67263	185821.67263
25.61977	185925.61977
30.00289	186030.00289
32.65081	186132.65081
35.49658	186235.49658
34.93364	186334.93364
37.11788	186437.11788
27.05305	186527.05305
35.53604	186635.53604
28.91303	186728.91303
39.30558	186839.30558
30.427	186930.427
34.99268	187034.99268
29.52317	187129.52317
35.31541	187235.31541
29.10404	187329.10404
25.87778	187425.87778
32.82683	187532.82683
29.88823	187629.88823
41.42284	187741.42284
37.40935	187837.40935
25.58021	187925.58021
29.8757	188029.8757
34.6384	188134.6384
37.46441	188237.46441
38.58114	188338.58114
30.77746	188430.77746
30.0758	188530.0758
29.15983	188629.15983
28.29011	188728.29011
29.34529	188829.34529
35.04579	188935.04579
29.25926	189029.25926
32.46012	189132.46012
46.30539	189246.30539
36.78576	189336.78576
29.97658	189429.97658
28.47482	189528.47482
34.41886	189634.41886
36.62463	189736.62463
32.46969	189832.46969
27.04956	189927.04956
23.83855	190023.83855
26.47663	190126.47663
28.2958	190228.2958
31.0203	190331.0203
25.75981	190425.75981
32.85691	190532.85691
41.18755	190641.18755
30.64718	190730.64718
29.28586	190829.28586
25.98062	190925.98062
32.1993	191032.1993
23.84634	191123.84634
36.83683	191236.83683
40.51177	191340.51177
17.11597	191417.11597
35.89802	191535.89802
34.70704	191634.70704
35.06407	191735.06407
26.83001	191826.83001
38.54628	191938.54628
39.45516	192039.45516
33.31819	192133.31819
36.5304	192236.5304
42.19941	192342.19941
34.88387	192434.88387
30.32791	192530.32791
24.69489	192624.69489
32.02071	192732.02071
36.66698	192836.66698
36.87802	192936.87802
28.13874	193028.13874
31.60166	193131.60166
35.88251	193235.88251
32.95432	193332.95432
32.59763	193432.59763
42.12213	193542.12213
31.45575	193631.45575
28.7205	193728.7205
38.32007	193838.32007
38.6689	193938.6689
26.26622	194026.26622
32.52954	194132.52954
29.94398	194229.94398
32.39838	194332.39838
30.26267	194430.26267
34.63695	194534.63695
42.68773	194642.68773
43.529	194743.529
37.14452	194837.14452
36.26711	194936.26711
36.80956	195036.80956
23.9119	195123.9119
33.6789	195233.6789
31.95128	195331.95128
28.51698	195428.51698
30.73683	195530.73683
22.54209	195622.54209
32.08354	195732.08354
27.53304	195827.53304
31.36088	195931.36088
36.56894	196036.56894
25.83292	196125.83292
33.95058	196233.95058
31.24659	196331.24659
29.3918	196429.3918
24.14467	196524.14467
29.56331	196629.56331
34.28286	196734.28286
25.4184	196825.4184
22.15988	196922.15988
25.85183	197025.85183
26.68346	197126.68346
35.2004	197235.2004
33.1162	197333.1162
25.11962	197425.11962
20.41048	197520.41048
27.78591	197627.78591
40.2282	197740.2282
30.29562	197830.29562
33.74795	197933.74795
42.82269	198042.82269
29.08273	198129.08273
32.02888	198232.02888
38.47256	198338.47256
34.54305	198434.54305
35.57974	198535.57974
32.38043	198632.38043
34.38081	198734.38081
38.81833	198838.81833
27.36925	198927.36925
27.65883	199027.65883
30.73768	199130.73768
35.61304	199235.61304
34.94268	199334.94268
39.04029	199439.04029
34.34976	199534.34976
30.89889	199630.89889
24.38164	199724.38164
31.17129	199831.17129
33.15096	199933.15096
33.70644	200033.70644
29.18472	200129.18472
28.63109	200228.63109
37.48724	200337.48724
38.56211	200438.56211
38.70792	200538.70792
30.89715	200630.89715
28.53593	200728.53593
25.62767	200825.62767
34.94907	200934.94907
33.48542	201033.48542
27.38568	201127.38568
30.11269	201230.11269
24.49069	201324.49069
35.66593	201435.66593
37.44652	201537.44652
32.14016	201632.14016
35.42057	201735.42057
32.59187	201832.59187
23.80422	201923.80422
35.82183	202035.82183
22.85853	202122.85853
37.22044	202237.22044
